,"O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR"
1715,1.44185364246368,0.54329514503479,0.202899798750877,0.346301168203354,1.19838297367096,-0.0511648319661617,0.559954762458801,0.00713583687320352,0.288485050201416,1.26009595394135,0.845055937767029,0.46906715631485,2.38433885574341,0.750619530677795,0.317977368831635,1.08565032482147,0.387864798307419,1.83651173114777,1.67735230922699
1717,1.45625329017639,0.641493678092957,0.205613061785698,0.295309036970139,1.31358170509338,0.0056308270432055,0.602433025836945,-0.0127585511654615,0.375113755464554,1.2592066526413,0.827366054058075,0.44006159901619,2.40148234367371,0.76721727848053,0.349886804819107,1.1292884349823,0.414569050073624,1.74038124084473,1.59901893138885
1719,1.50082755088806,0.772892832756042,0.223520576953888,0.280700087547302,1.46932065486908,0.0602966770529747,0.662609457969666,-0.00776656903326511,0.491077691316605,1.33112680912018,0.910389125347137,0.405025690793991,2.53216910362244,0.7845618724823,0.417901873588562,1.21465349197388,0.517414271831512,1.66040658950806,1.54622769355774
1721,1.4957560300827,0.912457287311554,0.264512836933136,0.300268292427063,1.60656535625458,0.125232189893723,0.698108375072479,0.028951920568943,0.637108266353607,1.39943957328796,1.00100564956665,0.390622347593307,2.72457408905029,0.773294568061829,0.468863129615784,1.28836452960968,0.649182200431824,1.62990939617157,1.4559326171875
1723,1.48183071613312,1.03519320487976,0.307232201099396,0.302900046110153,1.68563389778137,0.157931953668594,0.719894707202911,0.0734529793262482,0.798082590103149,1.44772815704346,1.05990731716156,0.414909809827805,2.95231986045837,0.777236878871918,0.498560845851898,1.36164963245392,0.807335913181305,1.57983911037445,1.40170204639435
1725,1.49099147319794,1.12651407718658,0.328310549259186,0.282071024179459,1.70867788791656,0.150122985243797,0.735267281532288,0.0935199111700058,0.942554175853729,1.48644852638245,1.07852530479431,0.463546872138977,3.15139627456665,0.777720510959625,0.491896837949753,1.41439914703369,0.949193477630615,1.52461409568787,1.35112822055817
1727,1.47259175777435,1.15501844882965,0.313614308834076,0.216846063733101,1.70758533477783,0.130258023738861,0.755539953708649,0.0780827254056931,1.11003613471985,1.50895643234253,1.10108160972595,0.508631885051727,3.31759643554688,0.798898100852966,0.468015402555466,1.42805671691895,1.05768406391144,1.50857698917389,1.28399670124054
1729,1.44649863243103,1.12494766712189,0.298939943313599,0.137591153383255,1.67756319046021,0.0892906412482262,0.769143462181091,0.0571484342217445,1.26123404502869,1.47241806983948,1.13554501533508,0.532819449901581,3.44982743263245,0.8426194190979,0.448272883892059,1.39182686805725,1.1625030040741,1.52060413360596,1.22493839263916
1731,1.38313388824463,1.03232824802399,0.300964653491974,0.0904504656791687,1.6131911277771,0.0231839530169964,0.737596392631531,0.00427803257480264,1.37471103668213,1.42155480384827,1.12908029556274,0.527020394802094,3.54346942901611,0.892174899578094,0.374109447002411,1.31504690647125,1.22647345066071,1.51424098014832,1.17110848426819
1733,1.37641501426697,0.886213183403015,0.326537042856216,0.156893014907837,1.47265613079071,-0.0312587581574917,0.704858303070068,0.0230949446558952,1.60354948043823,1.37326407432556,1.13498246669769,0.551899790763855,3.71078300476074,0.903502762317657,0.29106929898262,1.31536149978638,1.3171101808548,1.46162414550781,1.16385316848755
1735,1.39823198318481,0.781410038471222,0.333278477191925,0.233520939946175,1.28510642051697,-0.0389080233871937,0.68189936876297,0.125975489616394,1.81664264202118,1.29017424583435,1.16621625423431,0.601914703845978,3.8601496219635,0.884828984737396,0.274896144866943,1.34353005886078,1.40511167049408,1.42625308036804,1.2062486410141
1737,1.41333746910095,0.69441157579422,0.317058801651001,0.234750151634216,1.23006308078766,-0.0540367588400841,0.629676222801208,0.146470054984093,1.94784915447235,1.21413457393646,1.2338604927063,0.651163041591644,3.89024806022644,0.902072310447693,0.312991499900818,1.34596562385559,1.44536769390106,1.41033852100372,1.19072031974792
1739,1.41581463813782,0.628850758075714,0.323976576328278,0.187226071953773,1.25184285640717,-0.0420412421226501,0.561348080635071,0.174730837345123,2.05291557312012,1.17373251914978,1.26382958889008,0.676561713218689,3.84398174285889,0.947290241718292,0.344899415969849,1.30992722511292,1.48100507259369,1.39899432659149,1.12140285968781
1741,1.37215340137482,0.588907778263092,0.322043001651764,0.206686958670616,1.19401466846466,0.00224316469393671,0.522078812122345,0.205788806080818,2.10874700546265,1.17745232582092,1.29627215862274,0.710471987724304,3.73588943481445,0.920295178890228,0.308898091316223,1.24637854099274,1.44572126865387,1.36774885654449,1.06130850315094
1743,1.2767745256424,0.558439970016479,0.262106448411942,0.159479469060898,1.08444941043854,0.0526481345295906,0.512431442737579,0.194852769374847,2.10253572463989,1.12627756595612,1.2762176990509,0.665214002132416,3.55638146400452,0.845848977565765,0.218337178230286,1.21512818336487,1.40907537937164,1.2922420501709,0.979556202888489
1745,1.16897261142731,0.493190914392471,0.185245484113693,0.0596806742250919,0.991159617900848,0.0596389546990395,0.484547227621078,0.179007351398468,1.99933290481567,1.0407567024231,1.22345352172852,0.535616040229797,3.34262681007385,0.757754862308502,0.0983496382832527,1.17047464847565,1.38218307495117,1.18632686138153,0.869954824447632
1747,1.03889489173889,0.404064208269119,0.126470997929573,0.0515797920525074,0.943090319633484,0.0381283834576607,0.426796138286591,0.134332731366158,1.77326846122742,0.995855867862701,1.12710762023926,0.401188671588898,3.08179187774658,0.672046661376953,0.0132161248475313,1.10142707824707,1.3087317943573,1.099405169487,0.791087210178375
1749,0.906597256660461,0.343474060297012,0.103839039802551,0.103056035935879,0.869954705238342,0.0960634276270866,0.416500985622406,0.0221510194242001,1.45058381557465,0.934305846691132,0.949901878833771,0.301697731018066,2.75112962722778,0.615385413169861,-0.0055534616112709,1.01109516620636,1.14834368228912,0.951587617397308,0.729009866714478
1751,0.827348411083221,0.313353329896927,0.0645730197429657,0.107835844159126,0.751807153224945,0.159932672977448,0.403323769569397,-0.0484017692506313,1.17571365833282,0.856663703918457,0.788994252681732,0.210750356316566,2.4110426902771,0.581519544124603,0.023018004372716,0.923041522502899,0.939009785652161,0.822077512741089,0.661284208297729
1753,0.757568836212158,0.272345721721649,0.0148413423448801,0.0344583205878735,0.607378304004669,0.217649757862091,0.348128914833069,-0.0651827901601791,0.945779323577881,0.74511456489563,0.640215396881104,0.121683768928051,2.12704753875732,0.518494725227356,0.0938492268323898,0.860089659690857,0.801145255565643,0.754051864147186,0.572145104408264
1755,0.692925035953522,0.209474220871925,-0.014440325088799,-0.0635326504707336,0.499347329139709,0.197594165802002,0.226035878062248,-0.07124362885952,0.708393275737762,0.665656387805939,0.480909794569016,0.112551160156727,1.86951506137848,0.458463370800018,0.111218824982643,0.80219292640686,0.686916291713715,0.621275663375854,0.518369913101196
1757,0.607824504375458,0.134588629007339,-0.0211768262088299,-0.130271330475807,0.406265467405319,0.148040845990181,0.132150024175644,-0.0728689208626747,0.491197794675827,0.573743104934692,0.319251030683517,0.112879931926727,1.62097990512848,0.374244183301926,0.0935275480151176,0.730484664440155,0.570724725723267,0.535402357578278,0.490764230489731
1759,0.531939804553986,0.0488505661487579,-0.0231777504086494,-0.086913675069809,0.297865003347397,0.110360883176327,0.123839877545834,-0.0646868869662285,0.316399574279785,0.431598782539368,0.186079904437065,0.0935549736022949,1.38684856891632,0.272646427154541,0.0625897422432899,0.643673539161682,0.471657872200012,0.500633776187897,0.448926001787186
1761,0.45196396112442,-0.0287749879062176,0.00208385521546006,-0.0324011296033859,0.1861622184515,0.028967309743166,0.128339901566505,-0.0802449807524681,0.188774555921555,0.346893608570099,0.0872641503810883,0.0901844128966331,1.18611121177673,0.201448306441307,0.00576266879215837,0.534499704837799,0.362053096294403,0.423951506614685,0.419985115528107
1763,0.402281582355499,-0.0542450845241547,0.0411740504205227,-0.00270804390311241,0.123669311404228,-0.0213809460401535,0.158567443490028,-0.136991813778877,0.104401804506779,0.273037254810333,0.0571023970842361,0.0785163044929504,1.03869950771332,0.155597165226936,-0.0636121928691864,0.394332945346832,0.26907753944397,0.346927225589752,0.386748075485229
1765,0.373565435409546,-0.0463472567498684,0.0424784682691097,0.0380738340318203,0.145525142550468,-0.0193499177694321,0.217253267765045,-0.15887151658535,0.00831486191600561,0.181266397237778,-0.00144786795135587,0.0365314334630966,0.949930846691132,0.0994605645537376,-0.133844599127769,0.296053111553192,0.178117677569389,0.311737895011902,0.376745700836182
1767,0.320426553487778,-0.0424697734415531,0.0110016167163849,0.0387454144656658,0.168022364377975,0.00443166866898537,0.21324659883976,-0.213360637426376,-0.0683402568101883,0.0621054694056511,-0.119470149278641,-0.0265620928257704,0.886015474796295,0.0529535077512264,-0.11759340763092,0.212292850017548,0.146875753998756,0.316040605306625,0.387277662754059
1769,0.300762265920639,-0.0876834765076637,-0.0554020665585995,-0.0168063677847385,0.131553038954735,0.0137540195137262,0.132626235485077,-0.176391467452049,-0.0783368796110153,0.0128615014255047,-0.163190498948097,-0.0588856637477875,0.791055500507355,0.0143115231767297,0.0108272219076753,0.226821437478065,0.10563450306654,0.328745603561401,0.395650088787079
1771,0.291991949081421,-0.164887726306915,-0.074718713760376,-0.0808825045824051,0.0891348943114281,-0.035496212542057,0.00616742577403784,-0.106898859143257,-0.0923395678400993,0.142288953065872,-0.136643961071968,-0.0452974885702133,0.675006628036499,0.072594091296196,0.124119460582733,0.275324195623398,0.0331206172704697,0.269724190235138,0.371072471141815
1773,0.316714525222778,-0.216028586030006,-0.0441939979791641,-0.0317505560815334,0.0643424987792969,-0.0662907585501671,-0.110821723937988,-0.0660192519426346,-0.0846810415387154,0.255574941635132,-0.17426423728466,0.0115414327010512,0.566593110561371,0.199703618884087,0.118009552359581,0.301952004432678,0.0323743745684624,0.195679560303688,0.315296530723572
1775,0.311217397451401,-0.19804710149765,-0.0237673278898001,0.0209920108318329,-0.00542041659355164,-0.0188696440309286,-0.100944608449936,-0.0470784567296505,-0.0594346821308136,0.240909039974213,-0.168606847524643,0.0328160189092159,0.432994067668915,0.240063861012459,0.101329132914543,0.283098965883255,0.11185360699892,0.224133595824242,0.254700422286987
1777,0.231102257966995,-0.226120173931122,0.00205710716545582,-0.0297025330364704,-0.106281906366348,-0.00932128727436066,-0.0532562248408794,-0.0235935393720865,0.00195324840024114,0.155472233891487,-0.188631385564804,0.0261594038456678,0.341624855995178,0.178902581334114,0.108218587934971,0.177180781960487,0.167692899703979,0.269465208053589,0.204959362745285
1779,0.243620276451111,-0.288872361183167,-0.00268733571283519,-0.154781267046928,-0.127924084663391,-0.00570921460166574,-0.037560909986496,-0.0580135397613049,0.116952247917652,0.0277215708047152,-0.118575304746628,0.000878334045410156,0.272435247898102,0.0936654284596443,0.0434016734361649,0.07518170773983,0.100432202219963,0.251266807317734,0.208040565252304
1781,0.297777742147446,-0.195011004805565,-0.00875102169811726,-0.289352029561996,-0.031574547290802,-0.00443986710160971,0.0415786691009998,-0.195544853806496,0.169847667217255,-0.155074506998062,-0.0523854792118073,-0.00178442965261638,0.216575413942337,0.0942194685339928,-0.0367305465042591,0.0149729326367378,0.0453971810638905,0.182854115962982,0.328264206647873
1783,0.293145745992661,-0.0902126953005791,0.00951588805764914,-0.22224560379982,0.0312359742820263,-0.0722540393471718,0.0383171811699867,-0.201442927122116,0.156385019421577,-0.129517495632172,-0.048386737704277,0.0448469594120979,0.295405060052872,0.115175500512123,-0.0210996046662331,-0.0306875798851252,0.0316394679248333,0.0936119258403778,0.367024123668671
1785,0.189632281661034,-0.040167823433876,0.00765529274940491,-0.134227499365807,0.0249243769794703,-0.170739561319351,-0.00196857145056129,-0.12294265627861,0.104392603039742,-0.0914702564477921,-0.144802868366241,0.082514189183712,0.422252416610718,0.1417406052351,-0.0077821658924222,-0.0143530452623963,0.0544498823583126,0.0531219765543938,0.314424365758896
1787,0.0804453194141388,-0.0327381491661072,0.0247732065618038,-0.0435920134186745,0.0309818051755428,-0.25444170832634,-0.0431486107409,-0.144481718540192,0.0523284487426281,-0.0643556863069534,-0.173390626907349,0.095119833946228,0.423694789409637,0.219930559396744,-0.0894181728363037,0.0185326561331749,0.10319210588932,0.108641035854816,0.204410701990128
1789,0.059068787842989,-0.0936921313405037,0.0576513446867466,-0.0202859733253717,-0.0974555239081383,-0.213968619704247,-5.07579170516692E-05,-0.192017763853073,0.06942418217659,-0.0813986361026764,-0.187622964382172,0.021663311868906,0.395305782556534,0.227174013853073,-0.084447830915451,0.10342625528574,0.182917937636375,0.216223850846291,0.134927064180374
1791,0.0646757110953331,0.0115414801985025,0.0443389378488064,-0.000954520131926984,-0.195411130785942,-0.102562591433525,0.0375100746750832,-0.252563297748566,0.147289201617241,-0.146444588899612,-0.129678696393967,-0.123617097735405,0.483324199914932,0.212827324867249,0.0467982292175293,0.24670484662056,0.305748820304871,0.310045391321182,0.131612688302994
1793,0.107298471033573,0.170204728841782,0.103442788124084,-0.116911269724369,-0.258468240499496,-0.0124479355290532,0.145402327179909,-0.32775604724884,0.142389297485352,-0.304116755723953,-0.0702333077788353,-0.18825988471508,0.595423877239227,0.227927356958389,0.0643972456455231,0.223408564925194,0.435284852981567,0.330322355031967,-0.013842636719346
1795,0.044952929019928,0.236265271902084,0.138301596045494,-0.260732889175415,-0.218180865049362,-0.0865938663482666,0.226165041327477,-0.193319916725159,0.0963355824351311,-0.289812862873077,-0.0196705441921949,-0.24222195148468,0.533484578132629,0.116016954183578,0.012085466645658,0.191848009824753,0.463124305009842,0.247828379273415,0.0617309026420116
2685,-0.0296149700880051,0.211301609873772,0.11662346124649,-0.266811609268188,-0.118622556328773,-0.0905974954366684,0.402240872383118,-0.215281099081039,-0.0135995000600815,-0.0189818404614925,0.047937449067831,-0.146352425217628,0.401639223098755,0.136322647333145,-0.0425992161035538,0.227820202708244,0.390394300222397,0.368763625621796,0.076614074409008
2687,-0.196118265390396,0.155560061335564,0.0682181939482689,-0.28038489818573,0.103681944310665,-0.09953723102808,0.795401990413666,-0.264318466186523,-0.259074479341507,0.585758924484253,0.198899894952774,0.0677153915166855,0.107240654528141,0.18166346848011,-0.164705067873001,0.308142811059952,0.227994844317436,0.638800799846649,0.109846726059914
2689,-0.897846341133118,-0.0793625116348267,-0.135785982012749,-0.337589353322983,1.04058432579041,-0.137213841080666,2.45237898826599,-0.470986217260361,-1.29362869262695,3.13443851470947,0.835131049156189,0.969904005527496,-1.13350176811218,0.372752130031586,-0.679320275783539,0.646662414073944,-0.456437557935715,1.77687251567841,0.249905824661255
2691,-0.595298409461975,0.151438131928444,-0.514140427112579,-0.322317093610764,0.861090660095215,0.137896567583084,1.92641925811768,0.854144275188446,-0.967327415943146,3.08947896957397,0.580016851425171,-0.732141435146332,-1.35379374027252,-0.232545524835587,-0.475284785032272,0.610604226589203,-0.470689475536346,2.04407477378845,0.925767421722412
