,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR"
1649,1.26497113704681,2.88117671012878,6.61126136779785,3.80388879776001,3.6622269153595,5.88151502609253,2.91529154777527,10.3170309066772,0.771642088890076,1.15158581733704,2.21959137916565,9.93912887573242,3.16578435897827,3.87213754653931,6.24613904953003,1.16147065162659
1651,1.29470098018646,2.98913264274597,6.81623411178589,3.90483379364014,3.79337167739868,5.97633028030396,2.95038604736328,10.451208114624,0.773801922798157,1.17413628101349,2.29015445709229,10.1695756912231,3.23370099067688,3.96117687225342,6.41763019561768,1.1585967540741
1653,1.35173892974854,3.21951603889465,7.15282201766968,4.08744382858276,4.04644536972046,6.1872091293335,3.03334164619446,10.6720561981201,0.805703818798065,1.21898567676544,2.39888572692871,10.4183835983276,3.34244513511658,4.08894491195679,6.61227083206177,1.23508012294769
1655,1.39703035354614,3.43708682060242,7.43967008590698,4.21282482147217,4.21546411514282,6.33102607727051,3.06825518608093,10.7784929275513,0.8443363904953,1.25710368156433,2.48893260955811,10.5592184066772,3.41915440559387,4.1761360168457,6.70045042037964,1.29580819606781
1657,1.42128443717957,3.57122898101807,7.6207070350647,4.26305770874023,4.26996612548828,6.43962144851685,3.07486414909363,10.7795085906982,0.871559202671051,1.28804647922516,2.53841257095337,10.6167964935303,3.47378587722778,4.21951055526733,6.72419261932373,1.32084333896637
1659,1.42261123657227,3.617103099823,7.68387413024902,4.25528907775879,4.2989673614502,6.49992227554321,3.07274508476257,10.7861833572388,0.883232951164246,1.29398465156555,2.53509569168091,10.613561630249,3.50124716758728,4.22060823440552,6.71690130233765,1.31975018978119
1661,1.41182088851929,3.62712073326111,7.69347143173218,4.20079040527344,4.30892467498779,6.44608068466187,3.07246112823486,10.8503446578979,0.881624817848206,1.29649698734283,2.50430417060852,10.5606393814087,3.49653387069702,4.18612098693848,6.67728042602539,1.2996221780777
1663,1.38963544368744,3.60649347305298,7.6609468460083,4.12855434417725,4.27594470977783,6.31437635421753,3.05551052093506,10.8942289352417,0.863724648952484,1.29712557792664,2.47994709014893,10.4262638092041,3.46564841270447,4.12808990478516,6.58317565917969,1.27114260196686
1665,1.36704814434052,3.54825186729431,7.57733535766602,4.05394315719604,4.21904230117798,6.22629594802856,3.01777267456055,10.8880033493042,0.842215597629547,1.27760875225067,2.45937871932983,10.2735424041748,3.4452018737793,4.04863214492798,6.48834562301636,1.24153459072113
1667,1.33354663848877,3.44892930984497,7.43333959579468,3.96156072616577,4.14763689041138,6.1946816444397,2.94742870330811,10.7828369140625,0.814704060554504,1.23545849323273,2.39809966087341,10.0874280929565,3.4162335395813,3.9422128200531,6.38372802734375,1.20694422721863
1669,1.28974461555481,3.33466100692749,7.24962711334229,3.83898258209229,4.05684280395508,6.14341068267822,2.85497307777405,10.5924205780029,0.778776288032532,1.19187569618225,2.27193808555603,9.83927822113037,3.34920001029968,3.80491185188293,6.20115423202515,1.16226744651794
1671,1.25340008735657,3.22142434120178,7.08602476119995,3.70264148712158,3.98335027694702,6.07012271881104,2.7660493850708,10.409761428833,0.739091575145721,1.16555833816528,2.14173483848572,9.59227466583252,3.26685571670532,3.68209791183472,6.01345920562744,1.12615203857422
1673,1.21115612983704,3.1031596660614,6.90408420562744,3.56184124946594,3.85556721687317,6.00499296188354,2.68940138816833,10.1845417022705,0.701555907726288,1.14104807376862,2.05404782295227,9.30047416687012,3.1828601360321,3.58037686347961,5.83387565612793,1.08916902542114
1675,1.15171217918396,3.00034332275391,6.70251607894897,3.42557764053345,3.71021437644958,5.89121246337891,2.62090849876404,9.89282989501953,0.675935924053192,1.11266672611237,1.98608696460724,8.97185802459717,3.09398794174194,3.46522641181946,5.65529012680054,1.04886555671692
1677,1.0954761505127,2.90567469596863,6.48127698898315,3.29592394828796,3.60257411003113,5.67225933074951,2.55405807495117,9.58511066436768,0.655170977115631,1.08072936534882,1.90340352058411,8.64980697631836,3.00985431671143,3.33191323280334,5.47509527206421,1.01566386222839
1679,1.04692363739014,2.79595589637756,6.28550243377686,3.17696166038513,3.51918268203735,5.44510269165039,2.48480987548828,9.32455062866211,0.630220472812653,1.03235030174255,1.82877659797668,8.38447093963623,2.92946290969849,3.21402978897095,5.31395721435547,0.976682722568512
1681,0.994664192199707,2.67450022697449,6.12188863754272,3.06844329833984,3.44400763511658,5.28578758239746,2.41182899475098,9.13044738769531,0.582931578159332,0.964777112007141,1.78013348579407,8.16382598876953,2.8391318321228,3.10850262641907,5.18008136749268,0.927221834659576
1683,0.936249077320099,2.51661443710327,5.87406587600708,2.9119713306427,3.31806397438049,5.15781736373901,2.30174970626831,8.82942199707031,0.543727159500122,0.892093479633331,1.74159514904022,7.79477739334106,2.71018505096436,2.95657634735107,4.96816158294678,0.881102800369263
1685,0.882772564888,2.35259366035461,5.61037635803223,2.74605441093445,3.15688920021057,4.99413585662842,2.18056631088257,8.49413967132568,0.527351140975952,0.841424584388733,1.68966722488403,7.37506818771362,2.59189534187317,2.80241298675537,4.709801197052,0.851704239845276
1687,0.825842142105103,2.20641803741455,5.34490537643433,2.60982227325439,3.00086188316345,4.76733207702637,2.06128978729248,8.13967323303223,0.516173481941223,0.792638540267944,1.6066792011261,6.96195316314697,2.49210786819458,2.65535449981689,4.43000745773315,0.815666735172272
1689,0.770448446273804,2.08028340339661,5.08260202407837,2.48555660247803,2.83506321907043,4.6086802482605,1.94492292404175,7.78880167007446,0.496541351079941,0.734852194786072,1.52115249633789,6.5841326713562,2.39409589767456,2.50970220565796,4.16689586639404,0.760964691638947
1691,0.716260731220245,1.96845543384552,4.85262727737427,2.36935877799988,2.66888904571533,4.51015996932983,1.85156452655792,7.51297235488892,0.464199036359787,0.677793443202972,1.45015490055084,6.29501819610596,2.30658388137817,2.40067672729492,3.96141958236694,0.707843661308289
1693,0.651060104370117,1.84003281593323,4.60349941253662,2.22239017486572,2.50617790222168,4.37548065185547,1.75793468952179,7.21180105209351,0.444447576999664,0.622095048427582,1.35476994514465,6.01093244552612,2.21439361572266,2.2864818572998,3.75435471534729,0.662180602550507
1695,0.56686794757843,1.68330609798431,4.3052020072937,2.03913640975952,2.34828948974609,4.1661958694458,1.64702427387238,6.84153938293457,0.445691138505936,0.555538058280945,1.22557985782623,5.64014673233032,2.09620046615601,2.14525723457336,3.50741529464722,0.628150045871735
1697,0.479992538690567,1.51880347728729,4.00905418395996,1.84529972076416,2.18043684959412,3.93698120117188,1.51721632480621,6.49482297897339,0.416943460702896,0.477448612451553,1.1010035276413,5.2359881401062,1.94913947582245,1.98816931247711,3.24357295036316,0.601205289363861
1699,0.415352672338486,1.31761765480042,3.62534618377686,1.62277722358704,1.9609694480896,3.62620306015015,1.31820130348206,6.04019355773926,0.365473926067352,0.419880270957947,0.986583411693573,4.66850137710571,1.75186800956726,1.75376462936401,2.89537405967712,0.537388563156128
1701,0.376258045434952,1.15861845016479,3.28329825401306,1.44282221794128,1.77151596546173,3.3384575843811,1.15529811382294,5.58737421035767,0.322809308767319,0.382779538631439,0.881125807762146,4.16860008239746,1.5796457529068,1.53269731998444,2.56495404243469,0.472178518772125
1703,0.345722079277039,1.0525768995285,3.0123028755188,1.30226933956146,1.59320986270905,3.03843641281128,1.04085648059845,5.16991901397705,0.30240073800087,0.353070616722107,0.772788882255554,3.74299502372742,1.44221472740173,1.35892903804779,2.28721785545349,0.428687661886215
1705,0.303509175777435,0.952252864837646,2.77277898788452,1.17928969860077,1.42942380905151,2.74098348617554,0.953274786472321,4.75479793548584,0.302900046110153,0.310854136943817,0.684147000312805,3.32491064071655,1.29694986343384,1.22649240493774,2.0426914691925,0.394797623157501
1707,0.268230766057968,0.848230063915253,2.57085132598877,1.0667028427124,1.30238103866577,2.54306125640869,0.880508184432983,4.40938472747803,0.302134871482849,0.267829805612564,0.630583941936493,3.00351214408875,1.16147971153259,1.10905504226685,1.85075759887695,0.355798810720444
1709,0.231403201818466,0.7508584856987,2.39624714851379,0.968831360340118,1.20355153083801,2.39775919914246,0.809836268424988,4.11905431747437,0.311089754104614,0.236841917037964,0.587405502796173,2.76086378097534,1.06882131099701,1.01280224323273,1.70882546901703,0.316501379013062
1711,0.200478747487068,0.67482727766037,2.23771166801453,0.880440473556519,1.11009430885315,2.24370121955872,0.750172138214111,3.8680522441864,0.321463644504547,0.209262698888779,0.544360518455505,2.5572350025177,0.996069490909576,0.92947918176651,1.59410095214844,0.279270052909851
1713,0.168542668223381,0.60460638999939,2.10229921340942,0.808416664600372,1.01463556289673,2.06628227233887,0.690105676651001,3.63051462173462,0.337327420711517,0.180389210581779,0.491677731275558,2.37848877906799,0.922663688659668,0.854499757289886,1.46941006183624,0.242085039615631
1715,0.141568064689636,0.52109295129776,1.98262715339661,0.744896650314331,0.908447802066803,1.88720262050629,0.621749699115753,3.38082575798035,0.373127788305283,0.139432117342949,0.418088048696518,2.20850133895874,0.837266266345978,0.7780881524086,1.33652067184448,0.213391289114952
1717,0.129964053630829,0.460229903459549,1.85841941833496,0.687310695648193,0.812305510044098,1.73775243759155,0.555001676082611,3.12864089012146,0.474447131156921,0.122205436229706,0.356815218925476,2.00684762001038,0.767976641654968,0.711903154850006,1.20848965644836,0.222022533416748
1719,0.134551674127579,0.429987639188766,1.76054203510284,0.646253764629364,0.738097250461578,1.62858533859253,0.508310854434967,2.94191646575928,0.603692293167114,0.141022056341171,0.33525812625885,1.84503126144409,0.722224056720734,0.673139870166779,1.10125887393951,0.226610541343689
1721,0.122945919632912,0.415444135665894,1.69631457328796,0.62482738494873,0.700737953186035,1.54733753204346,0.481444209814072,2.79128766059875,0.715825855731964,0.169825941324234,0.334506273269653,1.73825562000275,0.677271962165833,0.658428192138672,1.01865613460541,0.22411784529686
1723,0.111389011144638,0.404172420501709,1.64912700653076,0.611355125904083,0.686504244804382,1.49986326694489,0.463350832462311,2.67840480804443,0.79237973690033,0.194554835557938,0.336752891540527,1.63707542419434,0.65545791387558,0.651542186737061,0.959955990314484,0.214242234826088
1725,0.105179280042648,0.396562039852142,1.60919940471649,0.590929746627808,0.673020005226135,1.47734010219574,0.443566173315048,2.6065194606781,0.841035604476929,0.195370301604271,0.34258171916008,1.55350065231323,0.637901306152344,0.644131720066071,0.915056705474854,0.214260250329971
1727,0.0931210964918137,0.384138315916061,1.55004441738129,0.563222527503967,0.646640181541443,1.4321197271347,0.429041355848312,2.53786563873291,0.872920870780945,0.176632225513458,0.341103196144104,1.48538064956665,0.60671067237854,0.627606570720673,0.869570672512054,0.212846726179123
1729,0.0740718245506287,0.363780200481415,1.46831011772156,0.526074647903442,0.603934526443481,1.35494685173035,0.417745262384415,2.45989847183228,0.884549021720886,0.146791189908981,0.319399416446686,1.42755436897278,0.57390946149826,0.586321473121643,0.808726489543915,0.210347831249237
1731,0.0458013638854027,0.333047717809677,1.37841367721558,0.477803915739059,0.542034327983856,1.28096699714661,0.388994067907333,2.38320899009705,0.853931725025177,0.115656867623329,0.281428784132004,1.35677063465118,0.546406745910645,0.510491251945496,0.724674940109253,0.208218723535538
1733,0.0316662490367889,0.292954236268997,1.30186176300049,0.436921864748001,0.493141800165176,1.25505185127258,0.3480204641819,2.2975800037384,0.809361517429352,0.0820190235972404,0.26377147436142,1.27900660037994,0.54605495929718,0.434153974056244,0.653379142284393,0.2002272605896
1735,0.0429415218532085,0.266498357057571,1.24497282505035,0.405385941267014,0.472349494695663,1.24908721446991,0.31606724858284,2.21917080879211,0.773770689964294,0.0504445508122444,0.249118387699127,1.21845090389252,0.555118918418884,0.387432247400284,0.617687463760376,0.185435920953751
1737,0.0527795106172562,0.248408228158951,1.17484593391418,0.373403817415237,0.453072756528854,1.21012675762177,0.278050005435944,2.14461612701416,0.732895612716675,0.0309341866523027,0.229706406593323,1.15218329429626,0.536491632461548,0.383552730083466,0.590075135231018,0.171904742717743
1739,0.0591784901916981,0.246012657880783,1.11011230945587,0.344420522451401,0.422940760850906,1.14908003807068,0.243403613567352,2.0595862865448,0.675622045993805,0.028389310464263,0.202357113361359,1.07084548473358,0.482894659042358,0.374151736497879,0.556477844715118,0.15227934718132
1741,0.0502823814749718,0.24943333864212,1.04957687854767,0.32162156701088,0.378933429718018,1.10922527313232,0.233921647071838,1.96304702758789,0.575013637542725,0.0424490235745907,0.197154641151428,0.993342220783234,0.414720922708511,0.351568967103958,0.522698879241943,0.130742311477661
1743,0.0291679725050926,0.238026797771454,0.991395711898804,0.271923035383224,0.337415844202042,1.08241951465607,0.233130291104317,1.85240817070007,0.479741096496582,0.0505282916128635,0.195794299244881,0.922505140304565,0.350484490394592,0.332359552383423,0.512023687362671,0.114342726767063
1745,0.0109546165913343,0.198479384183884,0.941215217113495,0.196528762578964,0.290206134319305,1.00719022750854,0.210502758622169,1.72651696205139,0.389500290155411,0.0504483468830585,0.171315088868141,0.835822701454163,0.299659132957458,0.318254262208939,0.501435220241547,0.116162292659283
1747,0.00416451599448919,0.141120165586472,0.87899512052536,0.110022686421871,0.248403608798981,0.881797075271606,0.172533452510834,1.5749454498291,0.299050092697144,0.0237349215894938,0.156550139188766,0.767286002635956,0.262563049793243,0.287715554237366,0.455919295549393,0.129246488213539
1749,0.00359306437894702,0.0905789211392403,0.800428807735443,0.068166546523571,0.229234948754311,0.762121379375458,0.163132518529892,1.39575219154358,0.214932456612587,0.000843619171064347,0.15828338265419,0.716087222099304,0.228124499320984,0.252828747034073,0.385342448949814,0.127334892749786
1751,0.0037755414377898,0.0826526582241058,0.744046092033386,0.0738910585641861,0.232904255390167,0.664970755577087,0.169847384095192,1.24407649040222,0.157154485583305,-0.00342321884818375,0.136731922626495,0.672287344932556,0.207428202033043,0.211600244045258,0.332899212837219,0.113940261304379
1753,0.00900044851005077,0.0907070487737656,0.693087100982666,0.0885445177555084,0.237590432167053,0.576763689517975,0.170645713806152,1.14106738567352,0.122411981225014,-0.00977719947695732,0.10126156359911,0.63215035200119,0.189289316534996,0.175375834107399,0.28763210773468,0.0821037590503693
1755,0.0136647094041109,0.085119754076004,0.62975662946701,0.0902504622936249,0.223947584629059,0.521758139133453,0.17838354408741,1.05311369895935,0.0857282057404518,-0.00823534559458494,0.0878904387354851,0.58533900976181,0.179440692067146,0.149662435054779,0.234915226697922,0.0696853995323181
1757,0.00575666548684239,0.0701977983117104,0.577515184879303,0.083992101252079,0.176431134343147,0.484589159488678,0.191986292600632,0.958372175693512,0.0492269247770309,-0.000782083545345813,0.0847377255558968,0.531684160232544,0.167035922408104,0.119654022157192,0.189227685332298,0.0822092741727829
1759,0.00318054971285164,0.0531868413090706,0.536874115467072,0.0754914432764053,0.143016755580902,0.450094193220139,0.191777139902115,0.866653561592102,0.00835719611495733,0.0175907239317894,0.0889909341931343,0.496917366981506,0.140746563673019,0.102815464138985,0.156098678708076,0.0840516462922096
1761,0.0158238783478737,0.0483685508370399,0.508817851543427,0.0563006065785885,0.141729399561882,0.42446705698967,0.154897525906563,0.772824764251709,-0.0192870143800974,0.0461047366261482,0.0906123071908951,0.490705519914627,0.12231370806694,0.0903002768754959,0.117836095392704,0.0669872462749481
1763,0.0214645229279995,0.0564495399594307,0.469698280096054,0.0336271151900291,0.119641624391079,0.380942523479462,0.107029959559441,0.702435851097107,-0.0347583666443825,0.0564643777906895,0.0607208982110023,0.471891969442368,0.110964976251125,0.0681001618504524,0.0934651643037796,0.0231239013373852
1765,0.000817087304312736,0.0455881468951702,0.437128603458405,0.0377948805689812,0.092634953558445,0.296089112758636,0.067845493555069,0.628735721111298,-0.0314004048705101,0.0365466400980949,0.0369371622800827,0.410624444484711,0.106149762868881,0.0474949739873409,0.0735533460974693,-0.00478376680985093
1767,-0.0146806966513395,0.00286133214831352,0.393954336643219,0.0385132431983948,0.0534547790884972,0.214677169919014,0.0565728545188904,0.558822095394135,-0.000656744465231895,-0.00283654686063528,0.0307432673871517,0.35453787446022,0.104664191603661,0.027067543938756,0.028083048760891,-0.00298055890016258
1769,-0.0178496036678553,-0.0430075749754906,0.324378728866577,0.00382082653231919,0.0212982576340437,0.15686123073101,0.0421869829297066,0.486812174320221,0.0121566904708743,-0.0264160688966513,0.01979636028409,0.297259330749512,0.102442435920238,0.00987301208078861,-0.0109576284885406,0.0008486986043863
1771,-0.0263549257069826,-0.0519851110875607,0.256109952926636,-0.0407682806253433,-0.00751386070623994,0.135536432266235,0.0153791513293982,0.439274549484253,-0.0257698409259319,-0.0444742664694786,-0.00342505658045411,0.264177560806274,0.110281214118004,0.0220548156648874,-0.0273028332740068,-0.0114153241738677
1773,-0.0398216247558594,-0.0652011036872864,0.229026168584824,-0.0377133898437023,-0.0247945040464401,0.130948916077614,0.0238726772367954,0.396416962146759,-0.030771104618907,-0.0834811627864838,-0.0207244344055653,0.296807497739792,0.123236484825611,0.0275932531803846,-0.0273980554193258,-0.0084668816998601
1775,-0.0491727292537689,-0.0404349863529205,0.213471651077271,-0.0191840436309576,-0.0239182449877262,0.138649865984917,0.0508589446544647,0.356983780860901,-0.00279087340459228,-0.109625279903412,-0.0274182166904211,0.307154685258865,0.113847814500332,0.0175200533121824,-0.00647654524073005,0.0210428070276976
1777,-0.0431891269981861,0.015931311994791,0.209821149706841,-0.000638821627944708,-0.0428618118166924,0.122138485312462,0.0488598793745041,0.332248866558075,0.0197207070887089,-0.121221087872982,-0.0467836409807205,0.300435662269592,0.103284627199173,0.0404361262917519,-0.018673749640584,0.0332475826144218
1779,-0.0152639495208859,0.0423912405967712,0.184160649776459,-0.0183518584817648,-0.0150659838691354,0.104707062244415,0.0560808591544628,0.324732661247253,0.0155947022140026,-0.141594976186752,-0.0350309796631336,0.269860923290253,0.0950649008154869,0.0717674568295479,-0.0602465979754925,0.0356308929622173
1781,0.0247834827750921,0.0447119139134884,0.1601253002882,-0.0419964753091335,0.0285234935581684,0.119983166456223,0.0817248225212097,0.323018044233322,-0.00731540191918612,-0.14441679418087,-0.00450477842241526,0.234992295503616,0.0808896794915199,0.102527298033237,-0.076261080801487,0.0382543504238129
1783,0.05957156047225,0.0302170682698488,0.14123897254467,-0.0607140846550465,0.0482666157186031,0.154866874217987,0.10919326543808,0.311073243618011,-0.0204150769859552,-0.139513537287712,0.00343484128825366,0.217016324400902,0.06561429053545,0.104433842003345,-0.065370187163353,0.0642847716808319
1785,0.0717251896858215,0.00874929316341877,0.135101735591888,-0.0622513331472874,0.0639298856258392,0.160720020532608,0.0933428183197975,0.291799366474152,-0.0431817695498466,-0.139049366116524,0.021758709102869,0.21059088408947,0.0504306964576244,0.0451690033078194,-0.0532699376344681,0.105525434017181
1787,0.0687315165996552,-0.0035840563941747,0.141077160835266,-0.0667230635881424,0.0347020700573921,0.177369385957718,0.043584581464529,0.268319964408875,-0.0665226429700851,-0.110519804060459,0.034919947385788,0.209713444113731,0.00198587984777987,-0.0263203978538513,-0.0190841015428305,0.131570860743523
1789,0.0153645751997828,0.0170764438807964,0.134517818689346,-0.102059431374073,-0.001624237280339,0.174642696976662,0.00357870385050774,0.248072490096092,-0.0417660027742386,-0.0290128197520971,-0.0077503640204668,0.196372076869011,-0.0438078232109547,-0.0899249687790871,0.0133196357637644,0.164425656199455
1791,-0.0345081575214863,0.0730558261275291,0.1467025578022,-0.11637394875288,-0.022689126431942,0.160151645541191,-0.0303115732967854,0.221213385462761,-0.0104087218642235,0.0445345640182495,-0.0421240478754044,0.169858083128929,-0.0710685849189758,-0.112610504031181,0.0244233682751656,0.204784750938416
1793,-0.0486655756831169,0.152042508125305,0.137718692421913,-0.0939891040325165,-0.00762506714090705,0.115211091935635,-0.072927288711071,0.210627317428589,-0.0320901796221733,0.0800193026661873,-0.0772743225097656,0.138057261705399,-0.0882207751274109,-0.0862230360507965,-0.00243271142244339,0.212092354893684
1795,-0.0607513450086117,0.182676747441292,0.0785798579454422,-0.0141878537833691,-0.00763116450980306,0.045585460960865,-0.0996930673718452,0.219317644834518,-0.015592391602695,0.0343277715146542,-0.0780100971460342,0.0767260417342186,-0.0256914962083101,-0.0339823998510838,-0.0554911829531193,0.204160869121552
2685,-0.0930810421705246,0.175313040614128,0.0244132541120052,0.0238286331295967,0.0146868228912354,-0.00665182620286942,-0.0955716073513031,0.206398606300354,-0.0534704625606537,0.00486033642664552,-0.0604584626853466,0.121048547327518,-0.120916955173016,-0.0346608571708202,-0.0766493529081345,0.176492035388947
2687,-0.163317874073982,0.159315213561058,-0.0932646542787552,0.106420092284679,0.0631730258464813,-0.120138265192509,-0.0866176709532738,0.178331807255745,-0.135761201381683,-0.0591581575572491,-0.0223272163420916,0.217339977622032,-0.327795922756195,-0.0361347869038582,-0.122615829110146,0.11638105660677
2689,-0.432601422071457,0.0979805290699005,-0.544434249401093,0.423070520162582,0.249066069722176,-0.555237948894501,-0.0522888228297234,0.0707253739237785,-0.451258778572083,-0.304600834846497,0.123865455389023,0.586515128612518,-1.12095677852631,-0.0417857393622398,-0.298848330974579,-0.114080756902695
2691,-0.530190765857697,0.0327382907271385,-0.565337955951691,0.800434231758118,0.604976892471313,-0.672897696495056,-0.346017271280289,-0.0353598371148109,-0.69634348154068,-0.244740903377533,0.259563624858856,0.634111166000366,-0.981694579124451,-0.051341712474823,-0.189107477664948,0.0161247495561838
2693,-0.303958117961884,-0.108605228364468,-0.599230587482452,0.807756185531616,0.524513065814972,-0.613539278507233,-0.519390940666199,-0.197760581970215,-0.657993078231812,0.0435332059860229,0.362464517354965,0.676368415355682,-0.777535557746887,0.0482524931430817,-0.0345230586826801,0.313724100589752
2695,0.0711520686745644,-0.127495467662811,-0.567128658294678,0.311025083065033,0.239980831742287,-0.428234040737152,-0.435629487037659,-0.192363232374191,-0.164520919322968,0.214368969202042,0.438703179359436,0.244309455156326,-0.465100884437561,0.234228521585464,0.101013384759426,0.434160530567169
2697,0.41701951622963,-0.173064738512039,-0.563482820987701,-0.206151887774467,0.194193795323372,-0.325823575258255,-0.183109402656555,0.0470203422009945,-0.00162968342192471,0.149008840322495,0.224579066038132,-0.0271774586290121,-0.00326785305514932,0.435563921928406,0.208725675940514,0.469563186168671
2699,0.418424785137177,-0.170138582587242,-0.432939291000366,-0.478241235017776,0.192505285143852,-0.249455794692039,0.0151650262996554,-0.0154279051348567,-0.0478610768914223,-0.0381067134439945,-0.148642599582672,0.209138512611389,0.153471753001213,0.420921504497528,0.102945119142532,0.367053389549255
2701,0.261533260345459,-0.133475348353386,-0.165228486061096,-0.42829629778862,0.177902743220329,-0.240453392267227,0.170296013355255,-0.249239429831505,-0.283450037240982,-0.202805757522583,-0.268858402967453,0.331778466701508,0.155116334557533,0.30023205280304,-0.120481953024864,0.292881071567535
2703,0.0568560212850571,-0.187560513615608,0.0204963088035583,-0.155476361513138,0.130556017160416,-0.263190805912018,0.260625451803207,-0.20079131424427,-0.38556569814682,-0.241153925657272,-0.189894109964371,0.506917119026184,0.203012064099312,0.105683505535126,-0.189267948269844,0.118357710540295
2705,-0.176697492599487,-0.230629697442055,0.228031232953072,0.0364321544766426,0.0460698679089546,-0.172242164611816,0.242950022220612,-0.0174513943493366,-0.394471734762192,-0.170184910297394,-0.0889212340116501,0.618129372596741,0.245282515883446,0.045792929828167,-0.168302550911903,-0.16177935898304
2707,-0.208215191960335,-0.21271650493145,0.362080991268158,0.155824348330498,-0.0334145650267601,-0.210994765162468,0.173401966691017,0.156279221177101,-0.268387019634247,-0.0490620285272598,0.0298822224140167,0.601332604885101,0.256242126226425,0.0402460359036922,-0.130809471011162,-0.230388700962067
2709,-0.111803390085697,-0.114969022572041,0.409479290246964,0.082755446434021,-0.127923175692558,-0.234671115875244,0.0920434296131134,0.257336497306824,-0.128743439912796,0.00729435682296753,0.100693449378014,0.545785844326019,0.244175016880035,-0.00512968003749847,-0.032907497137785,-0.237175673246384
2711,-0.0536078698933125,-0.0183883719146252,0.387800455093384,-0.0601822696626186,-0.186977982521057,-0.0886430218815804,0.00842445064336061,0.328630298376083,-0.0515954755246639,-0.0814986601471901,0.112404905259609,0.43582558631897,0.217481181025505,0.0446507930755615,0.0509901642799377,-0.186964333057404
2713,-0.0242827627807856,-0.0696052759885788,0.288095623254776,-0.056611604988575,-0.186391294002533,0.0477359108626842,-0.0844351053237915,0.355928421020508,-0.0289838500320911,-0.0611523762345314,0.167255029082298,0.422458946704865,0.175358191132545,0.131818026304245,0.0393823944032192,-0.144409939646721
2715,-0.00666080275550485,-0.183712437748909,0.152375563979149,0.0274977106601,-0.173622250556946,0.157432705163956,-0.184578701853752,0.336934894323349,-0.129112988710403,-0.00373431551270187,0.223204985260963,0.52815967798233,0.0810379162430763,0.156496599316597,0.0453977286815643,-0.0808926895260811
2717,-0.0193714834749699,-0.189789205789566,0.0793508887290955,0.106310106813908,-0.0948869362473488,0.222147554159164,-0.232622727751732,0.355629116296768,-0.0763965845108032,0.0160726811736822,0.210698649287224,0.608319520950317,0.0299153383821249,0.152125149965286,0.0766956731677055,-0.0169542245566845
2719,-0.055379893630743,-0.0901728048920631,0.0426192991435528,0.170988157391548,-0.0372597314417362,0.226841807365417,-0.193636044859886,0.415950685739517,-0.0276276357471943,0.0523992851376534,0.179510071873665,0.589515030384064,-0.0398774780333042,0.153706550598145,0.106176793575287,0.0105967642739415
2721,-0.0218057967722416,-0.0112665537744761,0.110980726778507,0.154609084129333,-0.0324389152228832,0.184534057974815,-0.0720051899552345,0.485080599784851,-0.0454393737018108,0.0576715022325516,0.0864899232983589,0.544528067111969,-0.110313467681408,0.14680378139019,0.0816734358668327,0.0352457091212273
2723,0.0444959625601768,0.018895648419857,0.252831816673279,0.0755181238055229,-0.0523569211363792,0.206977397203445,-0.0184051319956779,0.562926769256592,-0.0185410473495722,0.0261911489069462,0.0032863721717149,0.54328328371048,-0.103577420115471,0.122831344604492,0.0551880672574043,0.0249203816056252
2725,0.0882691666483879,-0.00209128996357322,0.303897827863693,0.0401583537459373,-0.0399190485477448,0.254411965608597,0.0371560603380203,0.642192840576172,0.0418656021356583,-0.0488643422722816,0.0220298282802105,0.514694452285767,-0.0251696724444628,0.0921430736780167,0.0731847584247589,-0.0325566567480564
2727,0.0795771852135658,-0.0472609251737595,0.331839293241501,0.0356681421399117,-0.0280733332037926,0.217845857143402,0.0652260258793831,0.701476633548737,0.0385014936327934,-0.0636228173971176,0.0957874432206154,0.551880419254303,0.0280967894941568,0.0853786468505859,0.0976819917559624,-0.0950289890170097
2729,0.00992911960929632,-0.0627987086772919,0.376288861036301,0.00702463369816542,-0.0240373704582453,0.158117905259132,0.0796326026320457,0.737966299057007,-0.000731298350729048,-0.0489577353000641,0.134739100933075,0.61790943145752,0.0439385399222374,0.0615381523966789,0.112627685070038,-0.146314352750778
2731,-0.0351208597421646,-0.0442544370889664,0.393548220396042,-0.0393477566540241,-0.0442311391234398,0.13720628619194,0.105759263038635,0.741746306419373,-0.0390724092721939,-0.0263552498072386,0.151298508048058,0.66419517993927,0.0648821592330933,-0.0107919555157423,0.125271305441856,-0.141781643033028
2733,-0.0587167292833328,-0.0179825779050589,0.400571376085281,-0.0480714105069637,-0.0705443099141121,0.199089303612709,0.0891507565975189,0.729906558990479,-0.0457974374294281,-0.0238917302340269,0.121893331408501,0.647347927093506,0.114621140062809,-0.068634495139122,0.12929479777813,-0.0643718540668488
